HASHTAG FILE relative_frequency_H_C  frequency_H_in_C  frequency_H_overall  count_H_in_C count_hashtags_in_C count_H_entire_dataset count_hashtags_entire_dataset
Nationalism 1125443593085358082.hashtags 39.60139860139860313947  .00699300699300699300  .00017658484901995408  1 143 5 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Omicron 1125443593085358082.hashtags 5.35154035154035154317  .06293706293706293706  .01176055094472894225  9 143 333 28315
Ukraine 1125443593085358082.hashtags .41300624286321544956  .04895104895104895104  .11852375066219318382  7 143 3356 28315
Zelensky 1125443593085358082.hashtags 10.28607755880483154530  .02797202797202797202  .00271940667490729295  4 143 77 28315
Russia 1125443593085358082.hashtags .59313128209783227261  .04195804195804195804  .07073989051739360762  6 143 2003 28315
NATO 1125443593085358082.hashtags 3.27284285961971912914  .01398601398601398601  .00427335334628288892  2 143 121 28315
Ukraine 1125443593085358082.hashtags .41300624286321544956  .04895104895104895104  .11852375066219318382  7 143 3356 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Ukraine 1125443593085358082.hashtags .41300624286321544956  .04895104895104895104  .11852375066219318382  7 143 3356 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Mariupol 1125443593085358082.hashtags .67349317349317349255  .00699300699300699300  .01038318912237330037  1 143 294 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
NoWar 1125443593085358082.hashtags 8.25029137529137530954  .01398601398601398601  .00169521455059155924  2 143 48 28315
BBCNews 1125443593085358082.hashtags 82.50291375291375310726  .03496503496503496503  .00042380363764788981  5 143 12 28315
Ukraine 1125443593085358082.hashtags .41300624286321544956  .04895104895104895104  .11852375066219318382  7 143 3356 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Russia 1125443593085358082.hashtags .59313128209783227261  .04195804195804195804  .07073989051739360762  6 143 2003 28315
BBCNews 1125443593085358082.hashtags 82.50291375291375310726  .03496503496503496503  .00042380363764788981  5 143 12 28315
COVID 1125443593085358082.hashtags 1.43200323673696454751  .07692307692307692307  .05371711107187003355  11 143 1521 28315
MaskUp 1125443593085358082.hashtags 25.82699908786865322857  .02097902097902097902  .00081229030549178880  3 143 23 28315
COVIDisAirborne 1125443593085358082.hashtags 3.88249005896064719910  .01398601398601398601  .00360233092000706339  2 143 102 28315
CovidIsNOTOver 1125443593085358082.hashtags 198.00699300699304933680  .00699300699300699300  .00003531696980399081  1 143 1 28315
NATO 1125443593085358082.hashtags 3.27284285961971912914  .01398601398601398601  .00427335334628288892  2 143 121 28315
US 1125443593085358082.hashtags 2.96639689898116864511  .02797202797202797202  .00942963093766554829  4 143 267 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
MaskUp 1125443593085358082.hashtags 25.82699908786865322857  .02097902097902097902  .00081229030549178880  3 143 23 28315
COVIDisAirborne 1125443593085358082.hashtags 3.88249005896064719910  .01398601398601398601  .00360233092000706339  2 143 102 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Partygate 1125443593085358082.hashtags 1.81657791749534868953  .00699300699300699300  .00384954970863499911  1 143 109 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
JohnsonLiedPeopleDied 1125443593085358082.hashtags 28.28671328671328704141  .00699300699300699300  .00024721878862793572  1 143 7 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
NHS 1125443593085358082.hashtags 2.75009712509712510121  .00699300699300699300  .00254282182588733886  1 143 72 28315
COVID19 1125443593085358082.hashtags 1.01715921065236133730  .04195804195804195804  .04125022073106127494  6 143 1168 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
Covid 1125443593085358082.hashtags 2.51311480770398606107  .13286713286713286713  .05286950379657425392  19 143 1497 28315
UK 1125443593085358082.hashtags 12.07359713457274433631  .06993006993006993006  .00579198304785449408  10 143 164 28315
Ukraine 1125443593085358082.hashtags .41300624286321544956  .04895104895104895104  .11852375066219318382  7 143 3356 28315
Russia 1125443593085358082.hashtags .59313128209783227261  .04195804195804195804  .07073989051739360762  6 143 2003 28315
US 1125443593085358082.hashtags 2.96639689898116864511  .02797202797202797202  .00942963093766554829  4 143 267 28315
Russia 1125443593085358082.hashtags .59313128209783227261  .04195804195804195804  .07073989051739360762  6 143 2003 28315
Zelensky 1125443593085358082.hashtags 10.28607755880483154530  .02797202797202797202  .00271940667490729295  4 143 77 28315
BBCNews 1125443593085358082.hashtags 82.50291375291375310726  .03496503496503496503  .00042380363764788981  5 143 12 28315
BBCNews 1125443593085358082.hashtags 82.50291375291375310726  .03496503496503496503  .00042380363764788981  5 143 12 28315
Russia 1125443593085358082.hashtags .59313128209783227261  .04195804195804195804  .07073989051739360762  6 143 2003 28315
ToryBritain 1125443593085358082.hashtags 33.00116550116550199328  .00699300699300699300  .00021190181882394490  1 143 6 28315
UKRAINEWarCrimes 1125443593085358082.hashtags 198.00699300699304933680  .00699300699300699300  .00003531696980399081  1 143 1 28315
Covid_19 1125443593085358082.hashtags 15.23130715438407752582  .02097902097902097902  .00137736182235564188  3 143 39 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Covid_19 1125443593085358082.hashtags 15.23130715438407752582  .02097902097902097902  .00137736182235564188  3 143 39 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Kyiv 1125443593085358082.hashtags 1.15120344771507562174  .01398601398601398601  .01214903761257284125  2 143 344 28315
Zelensky 1125443593085358082.hashtags 10.28607755880483154530  .02797202797202797202  .00271940667490729295  4 143 77 28315
Covid_19 1125443593085358082.hashtags 15.23130715438407752582  .02097902097902097902  .00137736182235564188  3 143 39 28315
LongCovid 1125443593085358082.hashtags .20041193624189575590  .00699300699300699300  .03489316616634292777  1 143 988 28315
Capitalism 1125443593085358082.hashtags 174.24615384615384806306  .15384615384615384615  .00088292424509977043  22 143 25 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
Zelensky 1125443593085358082.hashtags 10.28607755880483154530  .02797202797202797202  .00271940667490729295  4 143 77 28315
Kyiv 1125443593085358082.hashtags 1.15120344771507562174  .01398601398601398601  .01214903761257284125  2 143 344 28315
Johnson 1125443593085358082.hashtags 8.75706602979330252519  .12587412587412587412  .01437400671022426275  18 143 407 28315
PritiPatel 1125443593085358082.hashtags 66.00233100233100398656  .00699300699300699300  .00010595090941197245  1 143 3 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
ableg 1126026707771650048.hashtags 54.71497584541062809792  .26666666666666666666  .00487374183295073282  8 30 138 28315
cdnpoli 1126026707771650048.hashtags 74.02614379084967328215  .26666666666666666666  .00360233092000706339  8 30 102 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
ableg 1126026707771650048.hashtags 54.71497584541062809792  .26666666666666666666  .00487374183295073282  8 30 138 28315
cdnpoli 1126026707771650048.hashtags 74.02614379084967328215  .26666666666666666666  .00360233092000706339  8 30 102 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
ableg 1126026707771650048.hashtags 54.71497584541062809792  .26666666666666666666  .00487374183295073282  8 30 138 28315
cdnpoli 1126026707771650048.hashtags 74.02614379084967328215  .26666666666666666666  .00360233092000706339  8 30 102 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
ableg 1126026707771650048.hashtags 54.71497584541062809792  .26666666666666666666  .00487374183295073282  8 30 138 28315
cdnpoli 1126026707771650048.hashtags 74.02614379084967328215  .26666666666666666666  .00360233092000706339  8 30 102 28315
abed 1126026707771650048.hashtags 26.96666666666666678558  .03333333333333333333  .00123609394313967861  1 30 35 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
ableg 1126026707771650048.hashtags 54.71497584541062809792  .26666666666666666666  .00487374183295073282  8 30 138 28315
cdnpoli 1126026707771650048.hashtags 74.02614379084967328215  .26666666666666666666  .00360233092000706339  8 30 102 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
ableg 1126026707771650048.hashtags 54.71497584541062809792  .26666666666666666666  .00487374183295073282  8 30 138 28315
cdnpoli 1126026707771650048.hashtags 74.02614379084967328215  .26666666666666666666  .00360233092000706339  8 30 102 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
ableg 1126026707771650048.hashtags 54.71497584541062809792  .26666666666666666666  .00487374183295073282  8 30 138 28315
cdnpoli 1126026707771650048.hashtags 74.02614379084967328215  .26666666666666666666  .00360233092000706339  8 30 102 28315
abpoli 1126026707771650048.hashtags 280.59909909909909925515  .36666666666666666666  .00130672788274766025  11 30 37 28315
ableg 1126026707771650048.hashtags 54.71497584541062809792  .26666666666666666666  .00487374183295073282  8 30 138 28315
cdnpoli 1126026707771650048.hashtags 74.02614379084967328215  .26666666666666666666  .00360233092000706339  8 30 102 28315
COVID19 1126026707771650048.hashtags 1.61615296803652968030  .06666666666666666666  .04125022073106127494  2 30 1168 28315
COVID19AB 1126026707771650048.hashtags 20.08156028368794334060  .03333333333333333333  .00165989758078756842  1 30 47 28315
Partygate 1126511673794129920.hashtags 259.77064220183486286279  1.00000000000000000000  .00384954970863499911  3 3 109 28315
Partygate 1126511673794129920.hashtags 259.77064220183486286279  1.00000000000000000000  .00384954970863499911  3 3 109 28315
Partygate 1126511673794129920.hashtags 259.77064220183486286279  1.00000000000000000000  .00384954970863499911  3 3 109 28315
MuellerReport 11265142.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MuellerReport 11265142.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MuellerReport 11265142.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MuellerReport 11265142.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MuellerReport 11265142.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MuellerReport 11265142.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
MuellerReport 11265142.hashtags 4045.00000000000005096700  1.00000000000000000000  .00024721878862793572  7 7 7 28315
AmericanRescuePlan 1128723394629971969.hashtags 4719.16666666666678975826  .50000000000000000000  .00010595090941197245  1 2 3 28315
Texas 1128723394629971969.hashtags 257.40909090909091006251  .50000000000000000000  .00194243333921949496  1 2 55 28315
neuroscience 1130005901140811777.hashtags 4719.16666666666678975826  1.00000000000000000000  .00021190181882394490  5 5 6 28315
neuroscience 1130005901140811777.hashtags 4719.16666666666678975826  1.00000000000000000000  .00021190181882394490  5 5 6 28315
neuroscience 1130005901140811777.hashtags 4719.16666666666678975826  1.00000000000000000000  .00021190181882394490  5 5 6 28315
neuroscience 1130005901140811777.hashtags 4719.16666666666678975826  1.00000000000000000000  .00021190181882394490  5 5 6 28315
neuroscience 1130005901140811777.hashtags 4719.16666666666678975826  1.00000000000000000000  .00021190181882394490  5 5 6 28315
VaccinesSaveLives 1130046320184446976.hashtags 809.00000000000003635646  .14285714285714285714  .00017658484901995408  1 7 5 28315
